maxsimulationtime=1000	models=Markov	randomamplitude=1.0	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	maxspeed=10	minspeed=5	memoryfactor=0.8	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
10	9	261	82	5072	0082	0
11	0	6	483	0093	3013	0
11	1	425	170	0079	2099	0
11	2	122	251	0087	4061	0
11	3	52	210	1053	0054	0
11	4	218	317	0087	0094	0
11	5	370	68	1004	3014	0
11	6	366	231	1028	3099	0
11	7	59	474	1035	3094	0
11	8	210	235	1015	0007	0
11	9	266	87	1029	0071	0
12	0	2	496	4082	1045	0
12	1	422	165	7017	4012	0
12	2	120	245	6077	4038	0
12	3	58	214	4081	0051	0
12	4	217	323	7031	1065	0
12	5	362	73	8097	2054	0
12	6	361	228	4064	3059	0
12	7	49	468	8057	3067	0
12	8	219	236	7062	0018	0
12	9	270	93	5048	1007	0
13	0	0	493	102	3074	0
13	1	419	160	0084	4029	0
13	2	120	239	0098	4079	0
13	3	66	217	1077	0041	0
13	4	214	328	0078	201	0
13	5	353	78	101	207	0
13	6	355	229	1038	3003	0
13	7	38	470	1033	2091	0
13	8	229	235	1032	6011	0
13	9	274	97	1016	0073	0
14	0	1	481	4056	4063	0
14	1	413	160	7048	3017	0
14	2	118	232	6074	404	0
14	3	73	221	4017	0048	0
14	4	213	333	7003	1085	0
14	5	343	78	9058	3009	0
14	6	348	231	4077	2084	0
14	7	27	470	8008	3018	0
14	8	238	231	7036	5092	0
14	9	278	102	5024	0087	0
15	0	3	477	0089	5023	0
15	1	409	156	0075	3087	0
15	2	112	232	0096	3023	0
15	3	80	223	1098	0035	0
15	4	212	339	0087	107	0
15	5	335	73	0099	3067	0
15	6	341	233	1062	2092	0
15	7	16	470	103	3013	0
15	8	247	231	1024	0001	0
15	9	283	95	1055	5039	0
16	0	5	475	3086	5039	0
16	1	404	160	8015	2043	0
16	2	111	225	6077	4053	0
16	3	82	231	3085	1035	0
16	4	217	344	703	0076	0
16	5	326	72	809	3031	0
16	6	335	236	4045	2063	0
16	7	6	471	8005	3006	0
16	8	257	231	7062	0	0
16	9	287	89	4088	5023	0
17	0	8	476	0075	0038	0
17	1	398	159	0074	3022	0
17	2	112	219	0097	4083	0
17	3	76	235	1093	2062	0
17	4	221	349	009	0088	0
17	5	318	71	0093	3021	0
17	6	334	243	1048	1066	0
17	7	10	447	1013	5063	0
17	8	266	232	1023	0004	0
17	9	289	81	1075	4094	0
18	0	10	477	3085	0049	0
18	1	395	155	8014	4005	0
18	2	116	213	6094	5038	0
18	3	69	237	3075	2085	0
18	4	225	354	7079	0096	0
18	5	310	72	8053	301	0
18	6	339	248	4088	0086	0
18	7	10	438	705	4076	0
18	8	275	230	7019	6015	0
18	9	296	78	4051	5094	0
19	0	13	478	0086	0025	0
19	1	389	153	0072	3048	0
19	2	120	211	0071	5077	0
19	3	62	238	1069	2095	0
19	4	223	360	0078	1081	0
19	5	306	65	0089	4013	0
19	6	341	255	1046	103	0
19	7	12	431	1	4096	0
19	8	283	233	1021	0032	0
19	9	303	74	1077	5073	0
20	0	16	480	4017	0065	0
20	1	383	153	8054	3016	0
20	2	122	207	6002	5022	0
20	3	57	240	3073	2078	0
20	4	217	362	806	2095	0
20	5	307	57	9052	4092	0
20	6	341	262	4066	1047	0
20	7	16	426	6048	5042	0
20	8	291	233	606	6019	0
20	9	311	77	4046	0037	0
21	0	20	479	0092	5091	0
21	1	380	158	0068	2002	0
21	2	121	204	0058	4029	0
21	3	53	244	1039	2029	0
21	4	212	358	0072	3077	0
21	5	303	50	0083	4012	0
21	6	337	267	1055	2028	0
21	7	23	423	1009	5079	0
21	8	299	234	1025	0013	0
21	9	316	81	1058	0072	0
22	0	23	479	3019	0017	0
22	1	379	163	706	1085	0
22	2	122	200	7067	5008	0
22	3	49	249	4042	2029	0
22	4	209	353	7064	403	0
22	5	300	43	9052	4034	0
22	6	333	273	402	2019	0
22	7	29	421	6051	5099	0
22	8	304	240	606	0092	0
22	9	322	83	3097	003	0
23	0	24	482	0096	0094	0
23	1	374	165	007	2067	0
23	2	120	196	0059	4014	0
23	3	43	250	1033	2097	0
23	4	204	351	0069	3042	0
23	5	296	36	0084	4014	0
23	6	327	273	1048	3011	0
23	7	37	420	1011	602	0
23	8	311	239	101	6012	0
23	9	328	83	1054	602	0
24	0	26	484	208	0077	0
24	1	368	164	8088	3034	0
24	2	119	191	9048	4046	0
24	3	39	254	4047	2032	0
24	4	199	351	8034	3018	0
24	5	288	39	9016	2083	0
24	6	322	273	3043	3013	0
24	7	43	420	5099	0003	0
24	8	319	243	7053	0045	0
24	9	327	77	3097	4062	0
25	0	29	484	0079	0015	0
25	1	362	164	0073	3006	0
25	2	115	187	005	3095	0
25	3	32	253	1056	3027	0
25	4	194	351	0059	3028	0
25	5	283	45	0093	2027	0
25	6	315	274	1098	2096	0
25	7	49	417	1015	5076	0
25	8	327	241	1009	6005	0
25	9	333	77	1035	0008	0
26	0	30	484	2021	6018	0
26	1	359	171	9032	1089	0
26	2	114	183	805	4041	0
26	3	27	258	4074	2049	0
26	4	189	348	8092	3073	0
26	5	276	49	8066	207	0
26	6	308	275	3034	3002	0
26	7	55	414	5087	5087	0
26	8	333	245	6098	0067	0
26	9	339	77	4062	6024	0
27	0	32	482	1005	5043	0
27	1	360	177	0068	1042	0
27	2	109	182	0063	3042	0
27	3	19	261	1076	2077	0
27	4	184	349	0058	2081	0
27	5	271	42	0094	4017	0
27	6	304	281	2014	2019	0
27	7	62	416	101	003	0
27	8	332	252	0099	1061	0
27	9	346	76	1052	6017	0
28	0	31	481	1063	4018	0
28	1	356	183	10075	2018	0
28	2	106	178	7063	4018	0
28	3	12	265	4075	206	0
28	4	181	352	8038	2045	0
28	5	268	34	809	4023	0
28	6	301	287	3025	2003	0
28	7	64	410	5069	5002	0
28	8	335	258	6078	1018	0
28	9	351	79	401	0058	0
29	0	29	480	1043	3039	0
29	1	351	188	0064	2036	0
29	2	103	174	0067	4004	0
29	3	7	272	1073	2017	0
29	4	176	355	0064	2072	0
29	5	258	33	1003	3028	0
29	6	297	291	1088	2044	0
29	7	66	404	1017	5008	0
29	8	339	263	0093	0082	0
29	9	358	83	1095	0047	0
30	0	26	479	1091	3062	0
30	1	345	189	9072	3003	0
30	2	108	170	8083	5071	0
30	3	13	278	4081	0083	0
30	4	170	355	8058	3004	0
30	5	254	41	9042	2007	0
30	6	291	290	3011	3024	0
30	7	72	400	5089	5068	0
30	8	341	269	6052	1018	0
30	9	356	91	4022	1082	0
31	0	24	476	1081	4006	0
31	1	339	187	0064	3042	0
31	2	113	168	0065	5076	0
31	3	18	285	108	0096	0
31	4	165	356	0067	2099	0
31	5	246	46	0097	2058	0
31	6	286	293	1072	2067	0
31	7	78	398	1009	5098	0
31	8	343	275	1001	1033	0
31	9	354	98	1075	1091	0
32	0	22	474	1034	3093	0
32	1	335	183	8058	3097	0
32	2	119	166	9053	6007	0
32	3	23	290	4025	0074	0
32	4	161	360	8053	2031	0
32	5	241	53	8068	2024	0
32	6	280	292	3023	3022	0
32	7	85	398	6058	0005	0
32	8	348	280	7014	0077	0
32	9	356	105	4002	1029	0
33	0	22	473	0084	4056	0
33	1	329	183	0073	3019	0
33	2	122	160	0072	5013	0
33	3	29	295	1077	0076	0
33	4	155	363	0075	2065	0
33	5	234	58	1002	2048	0
33	6	275	296	1091	2058	0
33	7	90	394	0098	5052	0
33	8	349	288	1006	1049	0
33	9	362	107	1069	0039	0
34	0	23	472	1076	4093	0
34	1	324	186	8005	2064	0
34	2	126	155	9026	5031	0
34	3	37	293	4063	6005	0
34	4	151	370	10021	2009	0
34	5	226	59	8012	3008	0
34	6	271	299	2068	2049	0
34	7	93	387	705	5014	0
34	8	351	296	7092	1035	0
34	9	368	105	4006	5093	0
35	0	23	471	0038	5006	0
35	1	318	183	0082	3055	0
35	2	126	148	0071	4072	0
35	3	43	288	1085	5058	0
35	4	150	377	007	108	0
35	5	217	59	1002	3008	0
35	6	270	303	1081	1088	0
35	7	87	384	009	3066	0
35	8	352	304	1004	1038	0
35	9	374	100	1065	5058	0
36	0	23	470	2018	4097	0
36	1	313	180	6083	3068	0
36	2	122	144	8048	3096	0
36	3	52	285	5001	6002	0
36	4	153	384	10063	1017	0
36	5	213	54	7009	4004	0
36	6	265	303	2079	3024	0
36	7	82	379	7015	3097	0
36	8	358	309	7083	0075	0
36	9	378	96	3089	5048	0
37	0	25	469	1013	5065	0
37	1	308	183	0084	2059	0
37	2	116	139	0083	3083	0
37	3	60	284	1063	6011	0
37	4	149	390	0067	2017	0
37	5	206	50	1007	3066	0
37	6	260	301	1073	3043	0
37	7	79	373	0093	4015	0
37	8	366	314	1015	0049	0
37	9	378	90	1047	4073	0
38	0	28	467	2077	5068	0
38	1	302	182	7016	3026	0
38	2	113	134	7056	4008	0
38	3	68	284	4067	0	0
38	4	144	395	9088	2032	0
38	5	200	53	607	2073	0
38	6	254	303	304	2088	0
38	7	81	367	7015	501	0
38	8	376	314	8089	0004	0
38	9	378	85	3084	4075	0
39	0	31	465	1024	5072	0
39	1	300	177	0089	4029	0
39	2	107	133	0078	3026	0
39	3	73	290	1079	0087	0
39	4	143	401	0067	1075	0
39	5	191	52	1024	3025	0
39	6	248	305	1078	2088	0
39	7	81	361	0089	4066	0
39	8	385	317	1005	0036	0
39	9	381	79	1052	5015	0
40	0	33	465	2	6026	0
40	1	293	172	904	3079	0
40	2	104	128	8025	4023	0
40	3	80	297	5011	0077	0
40	4	136	402	10022	2094	0
40	5	184	53	6041	3002	0
40	6	243	308	3047	2063	0
40	7	85	355	7069	5026	0
40	8	393	322	8047	0052	0
40	9	382	72	4082	4092	0
41	0	35	465	1012	0012	0
41	1	287	176	0078	2049	0
41	2	101	123	0071	4015	0
41	3	87	303	1078	0071	0
41	4	135	409	0069	1079	0
41	5	177	49	1016	3074	0
41	6	237	306	108	3038	0
41	7	91	353	0085	6004	0
41	8	392	330	0097	107	0
41	9	386	67	1041	5035	0
42	0	36	464	104	5027	0
42	1	282	180	803	205	0
42	2	99	118	7029	4041	0
42	3	89	312	5018	1029	0
42	4	141	412	9092	0044	0
42	5	172	43	6068	3097	0
42	6	231	309	3058	2071	0
42	7	92	345	9044	4085	0
42	8	393	337	7077	1039	0
42	9	393	66	5004	6018	0
43	0	37	463	0091	5025	0
43	1	278	184	0068	2035	0
43	2	99	112	0078	4075	0
43	3	86	320	1068	1097	0
43	4	145	417	0059	0086	0
43	5	165	42	1014	3028	0
43	6	229	315	1096	1096	0
43	7	94	338	0084	5001	0
43	8	392	345	1006	1065	0
43	9	399	63	103	5075	0
44	0	38	461	2003	5037	0
44	1	275	189	8064	2008	0
44	2	98	106	7088	4056	0
44	3	80	326	5033	2031	0
44	4	146	423	11032	1044	0
44	5	164	50	702	1063	0
44	6	225	321	3037	2018	0
44	7	98	331	9028	5025	0
44	8	392	353	7024	1067	0
44	9	403	58	408	5043	0
45	0	39	461	0063	6006	0
45	1	274	194	0062	108	0
45	2	99	99	0087	4081	0
45	3	80	335	106	1051	0
45	4	146	429	0048	1042	0
45	5	160	58	1015	2005	0
45	6	220	323	1057	2074	0
45	7	103	325	0087	5035	0
45	8	396	360	1019	0099	0
45	9	407	64	1046	0095	0
46	0	40	460	1049	5037	0
46	1	275	200	806	1044	0
46	2	98	93	7097	4051	0
46	3	78	342	4088	109	0
46	4	148	434	10085	1032	0
46	5	157	66	8001	1098	0
46	6	217	328	3068	2007	0
46	7	103	317	9014	4074	0
46	8	401	367	7035	0096	0
46	9	405	70	4059	1087	0
47	0	41	461	1016	0008	0
47	1	272	205	0072	2	0
47	2	92	91	008	3042	0
47	3	76	349	1046	1081	0
47	4	145	437	0045	2026	0
47	5	153	74	1013	2003	0
47	6	214	333	1061	2021	0
47	7	108	311	0083	5031	0
47	8	409	369	1006	0027	0
47	9	410	76	1053	0091	0
48	0	43	462	1052	0081	0
48	1	266	203	9003	3041	0
48	2	88	87	6076	3093	0
48	3	74	355	406	1083	0
48	4	139	440	13023	2076	0
48	5	146	80	708	2041	0
48	6	208	330	308	306	0
48	7	112	306	7096	5047	0
48	8	416	369	7019	6018	0
48	9	412	82	4057	102	0
49	0	45	462	1049	6022	0
49	1	259	203	0069	3015	0
49	2	86	81	0086	4045	0
49	3	74	362	1051	1069	0
49	4	134	437	0044	3057	0
49	5	140	86	1009	2042	0
49	6	205	324	1077	403	0
49	7	119	303	0096	5085	0
49	8	420	362	1006	5024	0
49	9	406	88	1079	2034	0
50	0	47	462	1032	0005	0
50	1	255	209	9086	2023	0
50	2	83	77	6079	4011	0
50	3	71	368	4036	1096	0
50	4	129	432	16004	3087	0
50	5	132	89	8012	2075	0
50	6	200	320	3072	3066	0
50	7	124	296	8069	5037	0
50	8	428	365	708	0031	0
50	9	400	92	401	2054	0
51	0	49	461	1081	5095	0
51	1	249	210	0063	3	0
51	2	86	72	0079	5039	0
51	3	71	376	107	1063	0
51	4	127	428	0032	4032	0
51	5	122	90	1014	3	0
51	6	197	315	1064	4022	0
51	7	127	288	1002	5005	0
51	8	436	367	1011	0034	0
51	9	397	98	107	2007	0
52	0	51	461	1001	6024	0
52	1	245	214	9076	2035	0
52	2	91	69	7047	5075	0
52	3	64	380	4054	2064	0
52	4	121	426	19013	3039	0
52	5	118	97	7001	2019	0
52	6	190	315	4	3013	0
52	7	136	288	8045	0003	0
52	8	445	367	7093	6025	0
52	9	398	106	4073	1049	0
53	0	52	461	0089	5084	0
53	1	239	213	0059	304	0
53	2	97	68	0079	6011	0
53	3	56	381	1082	3002	0
53	4	118	422	0027	4007	0
53	5	115	105	1017	1089	0
53	6	183	314	1072	3024	0
53	7	144	287	1004	6014	0
53	8	454	370	102	0032	0
53	9	400	113	1049	1029	0
54	0	53	460	2011	5098	0
54	1	237	207	10082	4027	0
54	2	103	70	7072	0022	0
54	3	52	388	4053	2008	0
54	4	119	416	22028	4097	0
54	5	113	112	6036	1092	0
54	6	178	310	4009	308	0
54	7	152	284	704	5096	0
54	8	455	380	7091	1048	0
54	9	401	119	4002	1038	0
55	0	55	459	0084	5065	0
55	1	235	200	0066	4046	0
55	2	108	74	0082	0064	0
55	3	51	395	1071	1063	0
55	4	118	411	0026	4051	0
55	5	111	118	1009	1084	0
55	6	172	307	1056	3068	0
55	7	158	280	1003	5064	0
55	8	465	385	1036	0048	0
55	9	403	125	1059	1029	0
56	0	57	458	3002	5091	0
56	1	228	197	11083	3054	0
56	2	114	72	8006	5097	0
56	3	59	396	4053	0009	0
56	4	113	406	25023	3088	0
56	5	110	126	6078	1066	0
56	6	168	311	3092	2041	0
56	7	157	273	6071	4063	0
56	8	475	383	7093	6015	0
56	9	403	131	3098	1051	0
57	0	58	456	0078	4094	0
57	1	222	199	0052	2083	0
57	2	119	67	0079	5045	0
57	3	60	403	1052	1045	0
57	4	107	406	0025	3021	0
57	5	105	131	1009	2031	0
57	6	163	308	1043	3064	0
57	7	159	266	0098	4092	0
57	8	484	388	1021	0052	0
57	9	407	136	1059	0081	0
58	0	57	454	2014	4014	0
58	1	218	203	10017	203	0
58	2	125	64	804	5077	0
58	3	57	409	4046	2002	0
58	4	102	409	23071	2049	0
58	5	102	139	7063	1095	0
58	6	161	304	3037	4025	0
58	7	153	261	8019	3085	0
58	8	490	395	7074	0081	0
58	9	414	138	4017	0029	0
59	0	56	453	0077	309	0
59	1	217	209	0061	1086	0
59	2	124	58	0066	4067	0
59	3	56	416	1064	1067	0
59	4	96	412	0028	2081	0
59	5	103	147	1007	1042	0
59	6	158	300	1041	4001	0
59	7	148	255	0097	401	0
59	8	498	399	1017	0049	0
59	9	421	139	108	0011	0
60	0	55	452	109	402	0
60	1	215	215	1006	1077	0
60	2	125	52	9037	4075	0
60	3	53	421	3073	2017	0
60	4	90	412	22007	3008	0
60	5	101	155	8028	1087	0
60	6	153	297	4005	3075	0
60	7	146	247	706	4045	0
60	8	498	408	609	0073	0
60	9	429	140	4036	0021	0
61	0	54	450	1007	4026	0
61	1	217	221	0057	1025	0
61	2	128	46	0072	5019	0
61	3	53	428	1063	1053	0
61	4	85	414	0024	2069	0
61	5	94	161	1009	2051	0
61	6	148	295	1028	3047	0
61	7	146	240	0096	4073	0
61	8	496	426	0088	1031	0
61	9	432	147	1072	1013	0
62	0	54	448	1083	4056	0
62	1	215	226	10031	1088	0
62	2	132	40	9069	5032	0
62	3	55	434	404	1032	0
62	4	81	416	20018	2077	0
62	5	84	161	8039	3016	0
62	6	147	290	4019	405	0
62	7	145	233	7075	4049	0
62	8	499	431	7011	1	0
62	9	439	149	403	0029	0
63	0	55	447	0097	5029	0
63	1	211	229	0049	2047	0
63	2	138	38	0068	5097	0
63	3	56	442	1073	1039	0
63	4	76	419	0027	2062	0
63	5	76	161	0095	3012	0
63	6	150	286	1017	5029	0
63	7	149	226	1007	5025	0
63	8	496	436	0086	2014	0
63	9	446	151	1075	0019	0
64	0	54	445	2025	4015	0
64	1	207	231	8096	208	0
64	2	144	37	9051	6012	0
64	3	56	450	4053	1056	0
64	4	73	424	23033	2018	0
64	5	70	158	7069	3046	0
64	6	152	281	4036	5011	0
64	7	149	217	8048	4075	0
64	8	490	433	8013	3058	0
64	9	453	147	4019	5074	0
65	0	53	442	1025	4037	0
65	1	204	233	0048	205	0
65	2	150	38	0059	0015	0
65	3	60	457	1073	1005	0
65	4	68	428	0025	2043	0
65	5	62	155	1009	3058	0
65	6	154	276	1034	5022	0
65	7	146	209	0091	4034	0
65	8	485	428	0092	3092	0
65	9	459	150	1067	005	0
66	0	53	440	1088	4073	0
66	1	198	233	11099	3018	0
66	2	154	34	9099	5055	0
66	3	60	464	4021	1062	0
66	4	64	431	23038	2039	0
66	5	54	152	7072	3051	0
66	6	156	271	4022	5009	0
66	7	142	203	805	4006	0
66	8	483	421	804	4052	0
66	9	466	152	4045	0031	0
67	0	52	438	0097	4038	0
67	1	193	231	0046	3045	0
67	2	160	31	0064	5077	0
67	3	62	470	1061	1021	0
67	4	64	437	0025	1059	0
67	5	45	155	102	2082	0
67	6	157	265	1036	4083	0
67	7	138	196	0093	4026	0
67	8	479	413	1006	4028	0
67	9	473	154	107	0015	0
68	0	53	437	1041	5022	0
68	1	188	234	12016	2062	0
68	2	165	29	903	509	0
68	3	59	476	4003	2007	0
68	4	68	442	26078	0085	0
68	5	41	162	7021	2006	0
68	6	155	259	4044	4039	0
68	7	139	188	8077	4082	0
68	8	472	407	8049	308	0
68	9	479	159	406	0078	0
69	0	53	436	0083	4097	0
69	1	183	237	0051	2065	0
69	2	171	28	0064	6025	0
69	3	61	484	1099	1033	0
69	4	66	449	0025	1085	0
69	5	34	165	101	2075	0
69	6	150	255	1059	3087	0
69	7	146	186	0082	5093	0
69	8	467	401	0097	4	0
69	9	480	167	1079	1041	0
70	0	54	435	1099	5052	0
70	1	186	243	13009	0098	0
70	2	177	31	9095	0044	0
70	3	55	490	4024	2031	0
70	4	65	456	28067	1071	0
70	5	25	164	8029	3028	0
70	6	143	256	4021	3003	0
70	7	153	189	9043	004	0
70	8	458	400	8083	3025	0
70	9	487	171	4041	0056	0
71	0	55	434	0062	5065	0
71	1	186	248	0043	1058	0
71	2	180	36	0058	1001	0
71	3	58	498	2001	1017	0
71	4	67	461	0019	1035	0
71	5	17	163	1	3034	0
71	6	137	253	1067	3056	0
71	7	161	189	0083	0011	0
71	8	453	393	1005	4003	0
71	9	491	178	1076	1008	0
72	0	56	433	2007	509	0
72	1	183	254	14009	2007	0
72	2	185	39	9071	0048	0
72	3	57	498	3011	2016	0
72	4	65	466	28048	1096	0
72	5	10	157	805	3084	0
72	6	132	246	4083	4006	0
72	7	168	194	10005	0059	0
72	8	448	387	701	3098	0
72	9	493	185	4027	1026	0
73	0	58	432	0077	506	0
73	1	178	255	0038	209	0
73	2	191	41	0065	0046	0
73	3	52	495	1073	3071	0
73	4	60	468	0018	208	0
73	5	5	151	0093	4002	0
73	6	127	241	1053	4003	0
73	7	176	194	0085	6023	0
73	8	440	384	1014	3059	0
73	9	498	192	1093	0096	0
74	0	60	431	2096	507	0
74	1	177	261	16028	1076	0
74	2	196	39	9025	509	0
74	3	47	493	3004	3044	0
74	4	53	468	36001	3009	0
74	5	5	133	6084	5014	0
74	6	123	234	5006	4006	0
74	7	184	195	9042	0018	0
74	8	433	387	7007	2072	0
74	9	498	210	2041	105	0
75	0	62	431	0067	0003	0
75	1	171	263	0039	2083	0
75	2	202	41	0064	0026	0
75	3	43	493	1049	301	0
75	4	48	465	0017	306	0
75	5	4	128	0075	4054	0
75	6	116	232	1039	3043	0
75	7	191	199	0084	0047	0
75	8	426	382	1023	3071	0
75	9	497	213	1072	1093	0
76	0	64	430	3096	507	0
76	1	165	263	14032	3003	0
76	2	207	40	8051	6021	0
76	3	40	492	2027	307	0
76	4	47	471	31059	1071	0
76	5	7	123	7025	5027	0
76	6	109	229	5026	3059	0
76	7	197	202	7082	0051	0
76	8	417	383	6098	3006	0
76	9	495	215	1042	2031	0
77	0	66	428	0055	5061	0
77	1	161	268	0042	203	0
77	2	212	40	0057	6013	0
77	3	40	489	1002	4065	0
77	4	41	470	0018	3033	0
77	5	10	121	0052	5052	0
77	6	107	224	1014	4029	0
77	7	203	202	0079	0003	0
77	8	410	382	1004	3025	0
77	9	494	217	1044	2033	0
78	0	67	428	2083	5069	0
78	1	161	273	12058	1072	0
78	2	214	35	8098	5008	0
78	3	38	487	2031	4013	0
78	4	37	473	29039	2058	0
78	5	12	120	5072	5098	0
78	6	101	225	4089	2097	0
78	7	209	202	7014	0007	0
78	8	408	376	6011	4039	0
78	9	493	217	0072	2023	0
79	0	68	428	0033	0048	0
79	1	161	279	0044	1051	0
79	2	217	30	006	5034	0
79	3	37	489	1002	2009	0
79	4	34	477	0018	2005	0
79	5	14	118	0049	505	0
79	6	96	223	1015	3043	0
79	7	214	199	0091	5066	0
79	8	402	374	0099	3044	0
79	9	493	219	2039	1084	0
80	0	67	428	0084	3049	0
80	1	160	284	11067	1085	0
80	2	220	26	9067	5031	0
80	3	35	491	2023	2054	0
80	4	34	482	25024	1068	0
80	5	16	116	5015	5039	0
80	6	91	224	4022	2093	0
80	7	215	192	7063	4083	0
80	8	395	377	6098	2082	0
80	9	494	221	0088	1004	0
81	0	67	428	0057	3013	0
81	1	156	288	005	2033	0
81	2	221	21	005	4087	0
81	3	33	491	1001	2084	0
81	4	34	486	0018	106	0
81	5	14	114	0045	3087	0
81	6	87	224	1003	3024	0
81	7	214	185	0093	4065	0
81	8	390	373	0089	3066	0
81	9	496	223	3033	0069	0
82	0	67	428	0086	5049	0
82	1	156	295	13036	105	0
82	2	225	19	8021	5081	0
82	3	30	492	2067	3008	0
82	4	30	488	2307	2067	0
82	5	13	112	5038	4007	0
82	6	83	222	4041	3062	0
82	7	211	179	7032	4017	0
82	8	384	370	7048	3064	0
82	9	499	224	0097	004	0
83	0	68	426	1048	5017	0
83	1	150	298	0049	2057	0
83	2	228	16	005	5045	0
83	3	28	491	009	3019	0
83	4	26	488	0017	3004	0
83	5	14	110	0041	5024	0
83	6	81	218	0098	402	0
83	7	209	172	0098	4048	0
83	8	377	371	009	3008	0
83	9	499	229	3006	1045	0
84	0	69	426	009	6001	0
84	1	143	299	14053	3006	0
84	2	229	12	801	5017	0
84	3	25	493	3011	2065	0
84	4	23	491	2301	2025	0
84	5	17	110	6073	6019	0
84	6	77	218	3054	3023	0
84	7	203	168	7037	307	0
84	8	370	373	8042	2078	0
84	9	497	231	0096	2019	0
85	0	71	425	2043	5086	0
85	1	136	300	0049	3	0
85	2	226	9	0058	3094	0
85	3	23	492	0086	3053	0
