maxsimulationtime=1000	models=Markov	randomamplitude=1.0	locationinitializer=random initializer	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	bias=0.0	scale=1.0	distribution=jsc.distributions.Uniform	params=0.0,1.0,	maps=squarereflect	width=500	height=500	rangealgorithms=NullPowerAlgorithm	maxspeed=10	minspeed=5	memoryfactor=0.8	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
185	5	5	44	22025	5093	0
185	6	235	192	1047	3072	0
185	7	19	20	1007	6009	0
185	8	151	231	0056	503	0
185	9	45	9	0012	105	0
186	0	407	477	0054	2012	0
186	1	331	489	12083	3097	0
186	2	244	343	0084	6022	0
186	3	13	18	0013	0055	0
186	4	389	-27690	28005	505	0
186	5	6	45	0006	0073	0
186	6	233	186	4094	4037	0
186	7	21	19	1056	5044	0
186	8	153	227	8053	5021	0
186	9	45	12	25061	1047	0
187	0	405	477	2064	2096	0
187	1	330	489	0012	3016	0
187	2	244	343	0026	5072	0
187	3	13	18	0045	3027	0
187	4	394	-27689	0018	0015	0
187	5	7	45	19054	508	0
187	6	237	181	1034	5051	0
187	7	22	17	1006	5058	0
187	8	151	222	0056	4025	0
187	9	48	12	0013	0007	0
188	0	405	477	002	3025	0
188	1	329	488	13013	3063	0
188	2	244	343	2068	5093	0
188	3	13	18	1032	5036	0
188	4	398	-27688	25018	0025	0
188	5	6	45	0003	2099	0
188	6	244	181	502	6024	0
188	7	23	18	1011	0043	0
188	8	148	219	8025	3099	0
188	9	51	12	19007	0009	0
189	0	404	477	5019	2093	0
189	1	328	489	0007	2063	0
189	2	246	343	0045	6022	0
189	3	14	18	0039	5072	0
189	4	401	-27685	0016	0073	0
189	5	6	45	4061	1078	0
189	6	248	175	1041	503	0
189	7	24	19	1078	0074	0
189	8	149	215	0048	5008	0
189	9	53	12	0014	6017	0
190	0	403	476	002	4017	0
190	1	327	489	15054	2066	0
190	2	247	343	2045	0022	0
190	3	14	18	0056	504	0
190	4	402	-27683	15092	1005	0
190	5	6	45	0003	408	0
190	6	250	169	4039	5002	0
190	7	25	22	1035	1037	0
190	8	152	212	7097	5049	0
190	9	56	14	20019	0054	0
191	0	402	475	6088	309	0
191	1	326	489	0006	301	0
191	2	249	343	0087	0011	0
191	3	14	17	1025	5032	0
191	4	405	-27683	0014	6022	0
191	5	6	44	28015	405	0
191	6	250	163	1022	4063	0
191	7	25	23	0074	1073	0
191	8	153	209	0044	5002	0
191	9	58	15	0012	0045	0
192	0	402	474	0011	4004	0
192	1	326	489	4012	0039	0
192	2	250	342	2046	505	0
192	3	14	16	0095	4085	0
192	4	407	-27683	17087	0014	0
192	5	6	44	0	1026	0
192	6	244	165	5014	2082	0
192	7	25	23	1004	0093	0
192	8	151	207	6022	4013	0
192	9	62	17	3709	0046	0
193	0	402	475	5064	0086	0
193	1	327	489	0021	6002	0
193	2	251	339	0098	4093	0
193	3	16	14	2036	5047	0
193	4	409	-27684	0013	5081	0
193	5	6	44	306056	1082	0
193	6	238	168	1022	2078	0
193	7	26	24	0089	0066	0
193	8	148	207	0051	3014	0
193	9	66	18	0011	0037	0
194	0	402	475	0007	3015	0
194	1	327	489	3051	5074	0
194	2	251	338	104	4063	0
194	3	16	12	1	4099	0
194	4	411	-27684	11074	0009	0
194	5	5	45	0	2071	0
194	6	232	170	5005	2079	0
194	7	27	24	1037	0041	0
194	8	145	204	7085	3084	0
194	9	68	21	37024	0092	0
195	0	401	475	6059	3033	0
195	1	327	489	0001	5039	0
195	2	252	338	1024	0025	0
195	3	16	10	2026	4058	0
195	4	412	-27684	0012	602	0
195	5	4	46	576056	2045	0
195	6	228	173	1013	2053	0
195	7	28	25	0082	0026	0
195	8	141	205	0055	2098	0
195	9	69	26	0012	1046	0
196	0	401	475	0006	3009	0
196	1	327	489	97093	1075	0
196	2	254	338	1	6026	0
196	3	18	9	008	5068	0
196	4	415	-27684	20018	6004	0
196	5	4	47	0	1065	0
196	6	223	177	4099	2042	0
196	7	30	25	204	0039	0
196	8	137	203	7068	3062	0
196	9	66	29	39032	2021	0
197	0	401	475	1055	4027	0
197	1	327	489	0	4087	0
197	2	255	338	103	6013	0
197	3	18	8	0097	5028	0
197	4	416	-27686	0012	5054	0
197	5	2	48	705043	206	0
197	6	218	177	1015	3003	0
197	7	31	26	0074	0067	0
197	8	134	201	0041	307	0
197	9	67	32	0009	1023	0
198	0	401	475	002	1067	0
198	1	327	489	127054	4042	0
198	2	256	338	1008	0001	0
198	3	19	8	0056	6001	0
198	4	417	-27689	23077	4081	0
198	5	0	49	0	3005	0
198	6	212	176	502	303	0
198	7	33	28	3046	0088	0
198	8	132	200	6039	3087	0
198	9	65	35	40036	2031	0
199	0	401	474	8013	4096	0
199	1	327	490	0	108	0
199	2	257	337	0095	5038	0
199	3	19	8	0042	5055	0
199	4	420	-27693	002	5035	0
199	5	0	49	411	2002	0
199	6	207	174	1014	3061	0
199	7	35	30	0074	0056	0
199	8	130	200	0043	3005	0
199	9	62	36	0008	2082	0
200	0	400	472	003	401	0
200	1	327	491	269051	1037	0
200	2	257	337	0028	4073	0
200	3	19	7	0039	4099	0
200	4	419	-27697	22076	4057	0
200	5	31	256	1	3001	0
200	6	200	171	6001	3051	0
200	7	37	31	2086	0036	0
200	8	126	201	8086	2092	0
200	9	58	37	47083	2079	0
201	0	399	471	4089	306	0
201	1	328	492	0	1015	0
201	2	257	337	0013	2072	0
201	3	19	7	1082	5054	0
201	4	418	-27702	0021	4055	0
201	5	44	288	211028	3043	0
201	6	199	166	0097	4045	0
201	7	39	32	0084	0051	0
201	8	122	201	0041	3003	0
201	9	55	35	0008	3076	0
202	0	397	471	0025	304	0
202	1	328	492	29028	0014	0
202	2	258	337	6011	6008	0
202	3	20	6	1002	5034	0
202	4	414	-27706	24071	3096	0
202	5	33	481	0099	2025	0
202	6	201	160	601	5005	0
202	7	41	33	2075	0037	0
202	8	119	203	9076	2057	0
202	9	52	34	45045	3052	0
203	0	397	470	1086	3046	0
203	1	328	492	0001	0025	0
203	2	258	337	0009	0045	0
203	3	22	3	2059	5018	0
203	4	412	-27710	0021	4021	0
203	5	58	495	45099	107	0
203	6	201	154	1007	4083	0
203	7	43	33	0065	0048	0
203	8	117	206	0037	2013	0
203	9	48	34	0008	3015	0
204	0	397	471	0014	0043	0
204	1	329	492	88054	5091	0
204	2	259	337	5094	0067	0
204	3	23	1	0092	5043	0
204	4	411	-27715	21024	4042	0
204	5	10	497	0087	2043	0
204	6	196	151	5097	3064	0
204	7	44	35	2073	0084	0
204	8	114	210	13006	2026	0
204	9	46	34	30005	2095	0
205	0	397	471	0012	5081	0
205	1	329	492	0001	0011	0
205	2	259	337	0006	6002	0
205	3	23	0	0077	0033	0
205	4	406	-27717	0025	3061	0
205	5	1	498	23039	3006	0
205	6	189	151	1015	3003	0
205	7	45	36	0085	009	0
205	8	109	209	0038	3033	0
205	9	43	36	001	2068	0
206	0	397	471	008	0016	0
206	1	331	492	221081	0013	0
206	2	261	337	27081	6003	0
206	3	25	0	1022	0021	0
206	4	403	-27719	14095	3074	0
206	5	28	457	0095	5007	0
206	6	182	152	6007	3001	0
206	7	47	37	1081	0033	0
206	8	107	204	15071	4028	0
206	9	42	38	25061	2017	0
207	0	397	470	0076	3069	0
207	1	332	493	0001	0078	0
207	2	262	336	0005	5094	0
207	3	26	0	1028	0019	0
207	4	401	-27723	0029	4011	0
207	5	31	435	23053	4086	0
207	6	182	145	1012	4064	0
207	7	47	36	0041	4021	0
207	8	102	201	0032	3061	0
207	9	39	40	0015	2052	0
208	0	397	470	0021	3088	0
208	1	331	494	104085	109	0
208	2	264	335	55046	5066	0
208	3	26	0	0051	3094	0
208	4	400	-27727	13092	4069	0
208	5	32	412	0096	4074	0
208	6	177	140	6041	4004	0
208	7	46	35	2041	4019	0
208	8	98	204	15012	2066	0
208	9	35	42	27027	2066	0
209	0	397	469	3073	4082	0
209	1	331	494	0	1098	0
209	2	265	333	0005	5023	0
209	3	26	0	0072	1017	0
209	4	400	-27731	0031	407	0
209	5	37	389	24041	4094	0
209	6	173	134	1008	4002	0
209	7	46	36	0018	1073	0
209	8	95	208	0034	2009	0
209	9	32	45	0018	204	0
210	0	397	469	0016	5032	0
210	1	331	494	69003	5024	0
210	2	265	329	67045	4071	0
210	3	26	0	0038	1082	0
210	4	400	-27734	9068	4044	0
210	5	50	371	0094	5031	0
210	6	167	132	509	3046	0
210	7	46	36	1089	1014	0
210	8	96	212	11035	1033	0
210	9	31	50	28002	1059	0
211	0	397	469	3041	5046	0
211	1	332	494	0001	1014	0
211	2	265	326	0005	4053	0
211	3	26	1	2081	1091	0
211	4	399	-27737	0036	405	0
211	5	67	356	24007	5057	0
211	6	162	128	1014	3087	0
211	7	46	36	0008	3062	0
211	8	99	215	0036	0089	0
211	9	28	52	0013	2072	0
212	0	397	468	0002	4048	0
212	1	332	494	1035	1069	0
212	2	262	326	67034	3028	0
212	3	26	3	0059	1066	0
212	4	397	-27740	9032	4009	0
212	5	80	337	0095	5031	0
212	6	160	122	5029	4043	0
212	7	46	36	4065	1018	0
212	8	99	219	11061	105	0
212	9	25	54	31032	206	0
213	0	398	468	31021	5021	0
213	1	331	496	1021	2006	0
213	2	260	326	0003	3023	0
213	3	26	4	2013	1062	0
213	4	398	-27743	004	5012	0
213	5	56	333	25031	3032	0
213	6	162	116	1018	4099	0
213	7	46	36	0005	3031	0
213	8	96	221	003	205	0
213	9	21	55	0013	2076	0
214	0	397	467	0003	4048	0
214	1	331	498	1071	1025	0
214	2	257	326	76046	3027	0
214	3	27	5	0079	004	0
214	4	401	-27747	11	5029	0
214	5	53	309	0094	4058	0
214	6	164	110	505	5003	0
214	7	46	37	10073	0071	0
214	8	92	223	1401	2083	0
214	9	17	56	31049	3002	0
215	0	397	466	24043	4041	0
215	1	331	498	0032	2009	0
215	2	255	326	0003	2087	0
215	3	29	5	2035	0021	0
215	4	403	-27750	0031	5041	0
215	5	46	286	25056	4042	0
215	6	161	104	102	4032	0
215	7	46	37	0001	0097	0
215	8	88	222	0028	3028	0
215	9	15	59	0013	202	0
216	0	397	466	0002	4078	0
216	1	331	498	1047	4096	0
216	2	254	327	6106	2073	0
216	3	31	5	0088	6	0
216	4	405	-27753	13073	5021	0
216	5	54	263	0095	5004	0
216	6	158	98	5002	4026	0
216	7	46	37	37049	1034	0
216	8	84	222	14063	3012	0
216	9	11	60	33054	2077	0
217	0	397	465	78012	4081	0
217	1	332	497	0055	5055	0
217	2	251	326	0004	3046	0
217	3	33	5	109	6025	0
217	4	405	-27758	0031	4081	0
217	5	76	274	25063	0044	0
217	6	155	93	1026	4018	0
217	7	46	38	0003	1058	0
217	8	81	219	0031	3093	0
217	9	9	65	0014	1087	0
218	0	398	463	0002	5001	0
218	1	332	497	0021	2099	0
218	2	250	326	44058	3051	0
218	3	34	5	0055	0058	0
218	4	404	-27761	12016	4039	0
218	5	96	286	0093	0054	0
218	6	154	87	4077	4044	0
218	7	48	40	57096	0095	0
218	8	79	215	15023	4037	0
218	9	7	69	35093	2017	0
219	0	397	462	36031	4012	0
219	1	331	498	4071	2074	0
219	2	250	324	0003	4045	0
219	3	34	6	1048	1005	0
219	4	401	-27762	0025	3027	0
219	5	111	304	25014	0087	0
219	6	157	81	1043	502	0
219	7	48	42	0003	1036	0
219	8	78	210	0028	4043	0
219	9	5	74	0014	1098	0
220	0	397	461	0004	4077	0
220	1	330	498	0026	203	0
220	2	250	323	34012	4074	0
220	3	34	7	0059	1054	0
220	4	398	-27763	15082	3052	0
220	5	132	314	0094	0045	0
220	6	163	81	4023	0003	0
220	7	49	42	40025	6015	0
220	8	81	207	16012	5048	0
220	9	1	79	45045	2007	0
221	0	398	460	22031	4081	0
221	1	330	498	1008	5016	0
221	2	250	323	0	4042	0
221	3	34	7	0057	1096	0
221	4	394	-27765	0028	3067	0
221	5	150	327	23084	0064	0
221	6	168	81	1012	6028	0
221	7	50	43	0004	0069	0
221	8	84	204	0027	5044	0
221	9	5	85	0015	1006	0
222	0	398	459	0005	5029	0
222	1	330	498	0016	2028	0
222	2	249	322	1028084	4038	0
222	3	33	8	2053	1085	0
222	4	389	-27767	18065	3054	0
222	5	141	348	0096	1097	0
222	6	171	78	4033	506	0
222	7	51	43	30077	0078	0
222	8	88	203	13079	6001	0
222	9	4	91	35022	1077	0
223	0	398	459	16082	402	0
223	1	329	499	8043	2038	0
223	2	250	322	0	5054	0
223	3	34	10	0051	1047	0
223	4	384	-27771	0031	3084	0
223	5	155	367	23099	0095	0
223	6	171	73	1018	407	0
223	7	54	44	0008	0019	0
223	8	90	199	0032	5032	0
223	9	4	95	0014	1048	0
224	0	398	458	0007	5003	0
224	1	329	497	0028	5011	0
224	2	252	322	2504071	0019	0
224	3	34	11	1093	1026	0
224	4	380	-27775	18093	3093	0
224	5	176	357	0098	5084	0
224	6	174	69	4017	5023	0
224	7	54	46	26083	1021	0
224	8	91	195	13088	4093	0
224	9	4	100	30095	106	0
225	0	398	457	11025	4012	0
225	1	327	494	11057	3095	0
225	2	253	321	0	5093	0
225	3	34	12	0067	1081	0
225	4	378	-27780	0029	4025	0
225	5	200	351	25022	6006	0
225	6	177	64	1038	5028	0
225	7	54	48	001	1078	0
225	8	95	193	003	5064	0
225	9	3	103	0012	2003	0
226	0	397	456	0011	4054	0
226	1	326	491	0035	4044	0
226	2	255	322	2789072	0044	0
226	3	34	13	202	1005	0
226	4	375	-27785	19046	4015	0
226	5	225	354	0099	0011	0
226	6	176	57	4091	4065	0
226	7	54	51	22074	1051	0
226	8	99	193	14052	0015	0
226	9	2	106	2204	1085	0
227	0	396	455	13035	3098	0
227	1	327	486	12047	4082	0
227	2	257	323	0	0068	0
227	3	37	14	1046	0023	0
227	4	373	-27789	0023	4031	0
227	5	245	368	2407	0062	0
227	6	174	51	1029	403	0
227	7	56	52	0012	0071	0
227	8	100	189	003	4097	0
227	9	1	109	0015	1079	0
228	0	395	455	0012	2065	0
228	1	329	482	004	5024	0
228	2	259	325	4519009	0041	0
228	3	38	16	1063	1023	0
228	4	372	-27793	15099	4038	0
228	5	268	363	0096	6007	0
228	6	170	45	5045	402	0
228	7	56	55	19082	1038	0
228	8	98	185	14006	402	0
228	9	5	110	24045	0035	0
229	0	394	457	17004	2039	0
229	1	332	477	14001	5023	0
229	2	263	324	0	5097	0
229	3	39	18	1012	1031	0
229	4	369	-27796	0028	3088	0
229	5	290	373	25016	0039	0
229	6	168	39	1028	4033	0
229	7	57	57	001	1032	0
229	8	97	181	0028	4057	0
229	9	5	114	0015	1036	0
230	0	392	457	001	2092	0
230	1	330	471	0042	4034	0
230	2	267	324	5944038	0004	0
230	3	39	20	2002	1042	0
230	4	367	-27799	12093	4031	0
230	5	314	373	0096	0002	0
230	6	167	32	505	4054	0
230	7	56	59	2401	1077	0
230	8	94	180	11039	3053	0
230	9	6	118	27036	105	0
231	0	390	457	19045	3035	0
231	1	326	467	13027	401	0
231	2	269	321	0	5025	0
231	3	40	22	0081	1008	0
231	4	365	-27803	0034	4019	0
231	5	337	378	24031	002	0
231	6	169	25	1034	4097	0
231	7	55	61	0009	2027	0
231	8	94	176	0034	405	0
231	9	6	122	0017	1039	0
232	0	388	458	0011	2043	0
232	1	325	459	0058	4048	0
232	2	266	319	5891041	3067	0
232	3	39	24	2082	1075	0
232	4	362	-27805	11064	3082	0
232	5	361	373	0099	6007	0
232	6	166	19	405	4024	0
232	7	52	61	38011	3016	0
232	8	91	174	11072	3096	0
232	9	4	127	29091	2016	0
233	0	387	457	16001	3066	0
233	1	320	454	13014	4002	0
233	2	262	319	0	3006	0
233	3	39	26	0066	1056	0
233	4	360	-27809	0036	4011	0
233	5	380	361	22033	5074	0
233	6	160	16	1051	3061	0
233	7	51	63	0008	1092	0
233	8	91	170	0031	4078	0
233	9	6	131	0017	1005	0
234	0	386	456	0008	3092	0
234	1	313	449	0059	3075	0
234	2	259	317	5657086	3078	0
234	3	40	28	3079	1018	0
234	4	360	-27812	9086	4084	0
234	5	403	359	1003	6019	0
234	6	154	12	4084	3085	0
234	7	47	64	48005	3008	0
234	8	92	166	14071	4088	0
234	9	10	133	25062	0057	0
235	0	384	455	20065	3061	0
235	1	306	445	15058	3067	0
235	2	257	316	0	3071	0
235	3	41	31	0084	1033	0
235	4	359	-27816	0041	4044	0
235	5	422	348	22012	5076	0
235	6	151	5	1045	403	0
235	7	44	64	0007	2095	0
235	8	95	163	0029	507	0
235	9	14	135	0017	0043	0
236	0	381	456	0016	2086	0
236	1	297	445	0057	301	0
236	2	255	318	5435067	2028	0
236	3	40	33	303	2014	0
236	4	357	-27819	9003	4004	0
236	5	446	348	1007	0	0
236	6	143	0	2061	3092	0
236	7	43	67	47018	1086	0
236	8	101	163	1801	6023	0
236	9	17	139	29011	0081	0
237	0	379	456	14023	3038	0
237	1	292	454	17065	2006	0
237	2	253	319	0	2042	0
237	3	38	32	0069	3083	0
237	4	354	-27821	0039	309	0
237	5	455	370	2108	1019	0
237	6	137	1	1019	3036	0
237	7	42	70	0006	1084	0
237	8	106	164	0031	0028	0
237	9	21	141	0014	0049	0
238	0	377	456	0012	2089	0
238	1	284	459	0053	2061	0
238	2	251	320	4441017	2083	0
238	3	36	32	2096	3016	0
238	4	352	-27824	9008	3098	0
238	5	470	387	1009	0085	0
238	6	132	2	2081	2091	0
238	7	42	74	53004	1074	0
238	8	110	160	1802	5045	0
238	9	24	143	23061	007	0
239	0	377	454	19028	406	0
239	1	276	463	1709	2062	0
239	2	250	319	0	3083	0
239	3	35	32	0046	2081	0
239	4	349	-27827	0044	3088	0
239	5	487	403	20076	0077	0
239	6	129	2	1027	3024	0
239	7	41	77	0006	1084	0
239	8	111	155	003	4086	0
239	9	25	146	0015	1021	0
240	0	377	452	0009	4052	0
240	1	265	463	0059	3016	0
240	2	249	318	5317016	4033	0
240	3	34	34	4047	1093	0
240	4	347	-27830	8093	4039	0
240	5	476	386	1002	3099	0
240	6	125	3	2081	2089	0
240	7	41	79	34025	1032	0
240	8	108	150	17007	4021	0
240	9	26	148	16021	1003	0
241	0	375	450	29046	4009	0
241	1	257	460	15005	3053	0
241	2	248	316	0	4017	0
241	3	33	37	0049	1075	0
241	4	345	-27834	0048	3099	0
241	5	481	366	20091	4098	0
241	6	126	6	1015	1044	0
241	7	40	80	0006	2008	0
241	8	104	151	0026	3002	0
241	9	27	152	0022	1019	0
242	0	375	448	0007	4049	0
242	1	250	459	005	3027	0
242	2	249	315	3646017	5014	0
242	3	34	38	3022	1031	0
242	4	344	-27838	8018	4064	0
242	5	497	352	0098	5059	0
242	6	123	7	2042	2052	0
242	7	39	82	37076	2013	0
242	8	100	150	15071	3039	0
242	9	29	155	18011	1007	0
243	0	375	447	1607	5007	0
243	1	242	460	15001	3002	0
243	2	249	314	0	4063	0
243	3	33	40	0073	2004	0
243	4	343	-27841	0045	4042	0
243	5	499	317	13053	5012	0
243	6	122	8	0078	2056	0
243	7	37	84	0005	2045	0
243	8	96	148	0028	3057	0
243	9	31	159	0023	102	0
244	0	375	446	0007	4035	0
244	1	244	468	0055	1034	0
244	2	249	313	2756077	4038	0
244	3	31	42	3011	2023	0
244	4	340	-27842	8021	3035	0
244	5	499	307	0077	4075	0
244	6	120	10	2094	205	0
244	7	38	85	35082	0099	0
244	8	94	146	10022	3099	0
244	9	31	163	18058	1051	0
245	0	375	445	16026	4055	0
245	1	237	473	16022	2055	0
245	2	249	313	0	5044	0
245	3	31	43	004	2006	0
245	4	337	-27845	0047	401	0
245	5	499	298	11005	4062	0
245	6	118	11	0063	2064	0
245	7	40	85	0004	6014	0
245	8	92	145	0018	3045	0
245	9	30	166	0018	1088	0
246	0	375	445	0003	0099	0
246	1	230	478	0053	2044	0
246	2	249	313	651035	1084	0
246	3	31	43	0054	0072	0
246	4	335	-27849	1002	4021	0
246	5	493	294	0067	3078	0
246	6	116	12	306	2072	0
246	7	42	84	43039	5084	0
246	8	91	144	11051	4013	0
246	9	29	169	17043	1076	0
247	0	376	445	42028	6022	0
247	1	225	483	13075	2035	0
247	2	249	312	0	4054	0
247	3	31	43	0042	3053	0
247	4	336	-27855	0052	4095	0
247	5	488	292	7093	3046	0
247	6	114	11	0066	3034	0
247	7	43	85	0004	0038	0
247	8	89	143	0019	3056	0
247	9	31	173	002	1019	0
248	0	377	445	0002	0038	0
248	1	218	481	0051	3046	0
248	2	249	310	84907	4069	0
248	3	31	43	001	1026	0
248	4	340	-27859	10091	5041	0
248	5	483	292	0054	3011	0
248	6	112	11	3056	3024	0
248	7	44	85	25082	0022	0
248	8	87	140	18027	4021	0
248	9	32	175	14047	0093	0
249	0	378	446	84071	0057	0
249	1	212	479	12059	3045	0
249	2	249	308	0	4085	0
249	3	31	43	3059	0065	0
249	4	343	-27863	0051	504	0
249	5	480	293	5073	2082	0
249	6	110	13	0073	2002	0
249	7	45	86	0004	1009	0
249	8	85	136	0022	4019	0
249	9	35	176	0017	0049	0
250	0	378	447	0001	1089	0
250	1	208	473	0061	4013	0
250	2	250	307	780089	5037	0
250	3	31	44	0004	0093	0
250	4	342	-27869	11006	405	0
250	5	479	295	003	2021	0
250	6	109	16	4005	1092	0
250	7	45	87	1803	1052	0
250	8	83	132	21	4015	0
250	9	35	179	14044	1041	0
251	0	378	447	102009	0062	0
251	1	204	466	12062	4029	0
251	2	251	305	0	5021	0
251	3	31	45	2704	108	0
251	4	347	-27873	0058	5046	0
251	5	478	295	4047	2059	0
251	6	108	18	0071	201	0
251	7	45	89	0011	1069	0
251	8	79	129	0024	3088	0
251	9	35	183	0028	1059	0
252	0	378	447	0	0087	0
252	1	202	458	0066	4044	0
252	2	253	303	883036	5034	0
252	3	31	46	0004	1014	0
252	4	348	-27879	10072	5002	0
252	5	478	296	0021	1061	0
252	6	110	21	4043	0091	0
252	7	42	89	21002	2086	0
252	8	75	126	19094	3073	0
252	9	36	186	12099	1034	0
253	0	378	447	459022	3059	0
253	1	209	452	13033	5051	0
253	2	254	302	0	5073	0
253	3	32	47	3202	1029	0
253	4	352	-27885	0061	5029	0
253	5	478	297	2034	2074	0
253	6	109	24	0067	1085	0
253	7	39	90	0015	2091	0
253	8	72	124	0021	3082	0
253	9	35	190	0026	1071	0
254	0	378	447	0	3039	0
254	1	212	444	0065	5008	0
254	2	255	299	111903	4082	0
254	3	33	48	0005	0068	0
254	4	356	-27890	1005	5041	0
254	5	477	296	0025	308	0
254	6	108	26	4017	201	0
254	7	37	92	19093	2021	0
254	8	68	122	22093	3055	0
254	9	35	193	12049	1054	0
255	0	378	447	2357086	0014	0
255	1	209	436	12019	4037	0
255	2	254	297	0	4056	0
255	3	34	49	37049	0073	0
255	4	360	-27894	0052	5039	0
255	5	477	296	004	1014	0
255	6	107	29	0065	1075	0
255	7	36	93	0011	2066	0
255	8	64	121	0017	3031	0
255	9	35	197	0033	1073	0
256	0	378	447	0	0054	0
256	1	215	431	0063	5058	0
256	2	255	295	927029	408	0
256	3	36	49	0005	6027	0
256	4	362	-27898	8097	502	0
256	5	478	297	0073	0087	0
256	6	106	30	2089	2007	0
256	7	35	96	20097	1087	0
256	8	59	122	27007	3007	0
256	9	34	201	13036	1073	0
257	0	377	447	7287004	3013	0
257	1	221	425	13074	5043	0
257	2	255	293	0	4098	0
257	3	38	50	43085	0034	0
257	4	367	-27898	0054	6026	0
257	5	478	297	0025	0094	0
257	6	103	32	1014	2067	0
257	7	34	97	0007	2002	0
257	8	54	124	0019	2059	0
257	9	34	206	0037	1061	0
258	0	377	447	0	2057	0
258	1	225	417	0067	5026	0
258	2	257	292	924075	5094	0
258	3	39	51	0004	0096	0
258	4	369	-27902	8043	504	0
258	5	478	297	0018	3028	0
258	6	103	28	3026	4073	0
258	7	33	98	23003	2029	0
258	8	50	128	2709	2041	0
258	9	38	208	11073	0038	0
259	0	376	448	10196089	2031	0
259	1	232	411	12091	505	0
259	2	258	289	0	4097	0
259	3	40	53	41094	0093	0
259	4	372	-27905	005	5049	0
259	5	477	296	6054	3047	0
259	6	100	27	1023	3042	0
259	7	34	100	0008	1028	0
259	8	46	131	0021	2049	0
259	9	41	209	0033	0044	0
260	0	375	448	0	2096	0
260	1	237	405	0063	505	0
260	2	260	286	1256058	5022	0
260	3	40	54	0004	1068	0
260	4	371	-27908	7021	4036	0
260	5	475	297	0018	2092	0
260	6	97	29	2081	2059	0
260	7	33	102	27094	201	0
260	8	41	135	28007	2056	0
260	9	41	212	9005	106	0
261	0	373	449	10155047	3007	0
261	1	243	399	1209	5048	0
261	2	263	284	0	5084	0
261	3	39	55	37066	2048	0
261	4	375	-27911	0059	5067	0
261	5	474	297	5014	3014	0
261	6	94	30	0085	208	0
261	7	32	103	0005	201	0
261	8	36	132	0021	3064	0
261	9	44	215	0043	0089	0
262	0	372	447	0	4021	0
262	1	241	391	0063	4047	0
262	2	265	283	968003	5076	0
262	3	39	56	0002	1011	0
262	4	378	-27913	7038	5054	0
262	5	473	297	0021	2083	0
262	6	93	31	2026	2026	0
262	7	31	103	15029	2027	0
262	8	36	128	22002	4087	0
262	9	48	217	9062	0047	0
263	0	371	446	10294036	3083	0
263	1	237	384	12089	4022	0
263	2	266	280	0	5011	0
263	3	40	56	40082	0066	0
263	4	380	-27917	0059	5031	0
263	5	473	297	4005	3057	0
263	6	92	32	008	2067	0
263	7	31	104	0005	3005	0
263	8	38	125	0011	502	0
263	9	49	214	0043	5015	0
264	0	369	445	0	3063	0
264	1	236	376	006	4057	0
264	2	266	277	825039	4066	0
264	3	41	58	0004	103	0
264	4	385	-27920	8071	5073	0
264	5	473	297	0	3086	0
264	6	90	33	2018	2062	0
264	7	30	105	23056	1093	0
264	8	36	123	23036	4027	0
264	9	53	212	9029	6	0
265	0	369	444	7119019	404	0
265	1	237	369	12072	4077	0
265	2	267	276	0	5017	0
265	3	39	60	51084	202	0
265	4	385	-27924	0048	4069	0
265	5	472	297	387043	2039	0
265	6	90	33	0006	0031	0
265	7	31	105	0003	1023	0
265	8	36	121	0011	4037	0
265	9	57	212	0046	0001	0
266	0	368	442	0	4007	0
266	1	243	364	0066	5067	0
266	2	267	276	49082	5043	0
266	3	40	61	0003	0086	0
266	4	386	-27928	9031	5008	0
266	5	472	299	0	1084	0
266	6	91	33	9031	5042	0
266	7	30	104	45048	4049	0
266	8	34	119	24044	3083	0
266	9	62	212	903	6027	0
267	0	366	441	7597027	3086	0
267	1	240	356	13011	4034	0
267	2	267	276	0	008	0
267	3	42	62	49081	0043	0
267	4	388	-27932	0042	5012	0
267	5	471	299	188046	2067	0
267	6	90	33	0008	1075	0
267	7	31	103	0003	4097	0
267	8	32	118	0008	3076	0
267	9	64	215	0036	0088	0
268	0	366	440	0	405	0
268	1	242	347	0066	4089	0
268	2	265	276	551095	3065	0
268	3	42	62	0	6021	0
268	4	391	-27932	8055	0006	0
268	5	470	299	0001	3021	0
268	6	90	34	8095	2013	0
268	7	31	101	43079	4079	0
268	8	29	116	44077	3074	0
268	9	64	218	7099	1047	0
269	0	365	439	9271083	4034	0
269	1	246	339	14027	5019	0
269	2	263	275	0	3035	0
269	3	42	62	396019	6027	0
269	4	395	-27933	0041	5085	0
269	5	469	299	134059	2077	0
269	6	90	34	0003	2024	0
269	7	31	101	0001	5034	0
269	8	27	116	0006	3003	0
269	9	66	220	0037	0079	0
270	0	365	438	0	4043	0
270	1	251	330	0069	502	0
270	2	262	273	631072	4016	0
270	3	42	61	0	3098	0
270	4	396	-27937	9071	5017	0
270	5	468	299	0	206	0
270	6	90	35	3604	109	0
270	7	31	101	36079	5047	0
