maxsimulationtime=1000	models=Manhattan	locationinitializer=Null	maps=Manhattan	vlines=50,250,450,	dir12lanespace=5	width=500	hlines=50,250,450,	height=500	rangealgorithms=NullPowerAlgorithm	maxacceleration=2	maxspeed=10	fixedacceleration=false	minspeed=5	maxpausetime=10	positiveaccratio=2.0	safedistanceratio=2.0	nodenumber=100	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
2	28	455	150	0	1057	0
2	29	250	60	0056	-1057	0
2	30	110	50	0	0	0
2	31	450	385	0	-1057	0
2	32	198	455	0	3014	0
2	33	469	55	1054	3014	0
2	34	250	193	0064	-1057	0
2	35	267	50	0018	0	0
2	36	0	455	0073	3014	0
2	37	37	50	2037	0	0
2	38	481	455	0	3014	0
2	39	369	250	0004	0	0
2	40	450	132	0	-1057	0
2	41	455	206	2069	1057	0
2	42	450	127	1096	-1057	0
2	43	66	455	1051	3014	0
2	44	485	55	0	3014	0
2	45	84	455	1093	3014	0
2	46	50	234	0024	-1057	0
2	47	450	271	0093	-1057	0
2	48	56	55	1053	3014	0
2	49	6	250	0001	0	0
2	50	50	325	1082	-1057	0
2	51	255	332	1091	1057	0
2	52	250	124	0	-1057	0
2	53	50	482	3036	-1057	0
2	54	295	255	1045	3014	0
2	55	250	371	0056	-1057	0
2	56	342	255	0028	3014	0
2	57	309	55	0096	3014	0
2	58	250	71	0064	-1057	0
2	59	250	184	1073	-1057	0
2	60	50	130	0	-1057	0
2	61	55	447	0015	1057	0
2	62	455	469	0	1057	0
2	63	455	147	0	1057	0
2	64	236	455	0	3014	0
2	65	250	8	0061	-1057	0
2	66	255	36	1063	1057	0
2	67	47	250	0054	0	0
2	68	466	55	0	3014	0
2	69	250	178	0	-1057	0
2	70	55	355	2037	1057	0
2	71	255	150	2048	1057	0
2	72	250	494	0017	-1057	0
2	73	459	250	0064	0	0
2	74	460	55	108	3014	0
2	75	376	55	0022	3014	0
2	76	134	55	0014	3014	0
2	77	55	6	0	1057	0
2	78	415	250	2023	0	0
2	79	455	10	2052	1057	0
2	80	250	220	0089	-1057	0
2	81	255	109	0	1057	0
2	82	320	450	205	0	0
2	83	55	376	008	1057	0
2	84	455	315	2059	1057	0
2	85	455	55	1086	3014	0
2	86	444	55	1077	3014	0
2	87	55	94	2038	1057	0
2	88	255	228	1047	1057	0
2	89	250	197	0033	-1057	0
2	90	455	124	0016	1057	0
2	91	455	70	1072	1057	0
2	92	320	250	1065	0	0
2	93	55	463	1004	1057	0
2	94	274	455	1051	3014	0
2	95	310	255	2007	3014	0
2	96	460	250	0	0	0
2	97	250	192	0	-1057	0
2	98	310	55	0	3014	0
2	99	255	212	0	1057	0
3	0	50	212	0016	-1057	0
3	1	455	155	2044	1057	0
3	2	474	250	1023	0	0
3	3	250	422	0	-1057	0
3	4	219	255	3074	3014	0
3	5	55	229	409	1057	0
3	6	250	10	0	-1057	0
3	7	457	455	0	3014	0
3	8	113	455	0099	3014	0
3	9	50	7	0	-1057	0
3	10	490	250	0008	0	0
3	11	368	250	0	0	0
3	12	16	450	0	0	0
3	13	55	308	1072	1057	0
3	14	22	255	2041	3014	0
3	15	450	399	1081	-1057	0
3	16	50	109	0	-1057	0
3	17	255	326	3035	1057	0
3	18	455	426	2064	1057	0
3	19	455	286	0	1057	0
3	20	71	255	0	3014	0
3	21	457	250	0	0	0
3	22	207	450	1035	0	0
3	23	462	250	1007	0	0
3	24	24	50	0	0	0
3	25	425	450	008	0	0
3	26	255	358	105	1057	0
3	27	455	255	0	3014	0
3	28	455	152	1082	1057	0
3	29	250	58	2015	-1057	0
3	30	110	50	0	0	0
3	31	450	383	1035	-1057	0
3	32	198	455	0	3014	0
3	33	467	55	2024	3014	0
3	34	250	192	1026	-1057	0
3	35	269	50	1094	0	0
3	36	0	455	0	3014	0
3	37	40	50	3	0	0
3	38	480	455	0079	3014	0
3	39	369	250	0	0	0
3	40	450	132	0	-1057	0
3	41	455	211	4039	1057	0
3	42	450	125	2037	-1057	0
3	43	63	455	3015	3014	0
3	44	484	55	1008	3014	0
3	45	82	455	1073	3014	0
3	46	50	231	2016	-1057	0
3	47	450	270	1044	-1057	0
3	48	55	55	3042	3014	0
3	49	7	250	009	0	0
3	50	50	321	3066	-1057	0
3	51	255	335	2072	1057	0
3	52	250	123	0056	-1057	0
3	53	50	478	3099	-1057	0
3	54	293	255	2061	3014	0
3	55	250	369	2002	-1057	0
3	56	340	255	1075	3014	0
3	57	308	55	1047	3014	0
3	58	250	69	1063	-1057	0
3	59	250	183	1023	-1057	0
3	60	50	129	1049	-1057	0
3	61	55	448	0038	1057	0
3	62	455	470	0069	1057	0
3	63	455	148	0019	1057	0
3	64	235	455	0096	3014	0
3	65	250	8	0	-1057	0
3	66	255	39	2048	1057	0
3	67	49	250	2047	0	0
3	68	465	55	102	3014	0
3	69	250	176	1099	-1057	0
3	70	55	358	3071	1057	0
3	71	255	154	3058	1057	0
3	72	250	493	0049	-1057	0
3	73	459	250	0	0	0
3	74	457	55	3005	3014	0
3	75	376	55	006	3014	0
3	76	133	55	1081	3014	0
3	77	55	6	0	1057	0
3	78	415	250	0042	0	0
3	79	455	12	1084	1057	0
3	80	250	218	2036	-1057	0
3	81	255	110	0062	1057	0
3	82	321	450	0093	0	0
3	83	55	378	2019	1057	0
3	84	455	316	1055	1057	0
3	85	455	55	3005	3014	0
3	86	441	55	3075	3014	0
3	87	55	95	0062	1057	0
3	88	255	228	0027	1057	0
3	89	250	197	0	-1057	0
3	90	455	125	0099	1057	0
3	91	455	71	1033	1057	0
3	92	323	250	2081	0	0
3	93	55	465	1098	1057	0
3	94	271	455	2092	3014	0
3	95	310	255	0049	3014	0
3	96	460	250	0	0	0
3	97	250	191	1026	-1057	0
3	98	308	55	1047	3014	0
3	99	255	213	0046	1057	0
4	0	50	212	0	-1057	0
4	1	455	159	403	1057	0
4	2	474	250	0	0	0
4	3	250	420	1052	-1057	0
4	4	215	255	4082	3014	0
4	5	55	236	6043	1057	0
4	6	250	9	0036	-1057	0
4	7	456	455	1076	3014	0
4	8	112	455	1057	3014	0
4	9	50	7	0	-1057	0
4	10	490	250	0	0	0
4	11	369	250	0096	0	0
4	12	16	450	0	0	0
4	13	55	311	207	1057	0
4	14	18	255	4012	3014	0
4	15	450	396	2087	-1057	0
4	16	50	109	0002	-1057	0
4	17	255	329	2026	1057	0
4	18	455	428	1069	1057	0
4	19	455	288	1093	1057	0
4	20	71	255	0	3014	0
4	21	458	250	0053	0	0
4	22	209	450	2	0	0
4	23	463	250	0079	0	0
4	24	24	50	0008	0	0
4	25	425	450	0	0	0
4	26	255	359	0056	1057	0
4	27	455	255	0	3014	0
4	28	455	154	2014	1057	0
4	29	250	55	3085	-1057	0
4	30	111	50	0085	0	0
4	31	450	383	003	-1057	0
4	32	198	455	0	3014	0
4	33	466	55	0093	3014	0
4	34	250	191	0008	-1057	0
4	35	270	50	0044	0	0
4	36	0	455	0	3014	0
4	37	41	50	1031	0	0
4	38	477	455	2068	3014	0
4	39	370	250	1004	0	0
4	40	450	130	1069	-1057	0
4	41	455	215	4066	1057	0
4	42	450	121	3055	-1057	0
4	43	59	455	3063	3014	0
4	44	482	55	2007	3014	0
4	45	79	455	3041	3014	0
4	46	50	228	3075	-1057	0
4	47	450	267	2086	-1057	0
4	48	55	55	0	3014	0
4	49	8	250	0078	0	0
4	50	50	319	2014	-1057	0
4	51	255	336	0087	1057	0
4	52	250	121	2037	-1057	0
4	53	50	475	2066	-1057	0
4	54	290	255	2087	3014	0
4	55	250	365	306	-1057	0
4	56	337	255	2098	3014	0
4	57	306	55	109	3014	0
4	58	250	69	0	-1057	0
4	59	250	181	2006	-1057	0
4	60	50	129	0007	-1057	0
4	61	55	449	0075	1057	0
4	62	455	472	2047	1057	0
4	63	455	148	0	1057	0
4	64	232	455	2076	3014	0
4	65	250	8	0036	-1057	0
4	66	255	42	3009	1057	0
4	67	50	250	4006	0	0
4	68	464	55	0093	3014	0
4	69	250	174	1079	-1057	0
4	70	55	363	4012	1057	0
4	71	255	158	3093	1057	0
4	72	250	491	2014	-1057	0
4	73	460	250	0094	0	0
4	74	457	55	0	3014	0
4	75	374	55	1074	3014	0
4	76	129	55	3068	3014	0
4	77	55	6	0	1057	0
4	78	416	250	0015	0	0
4	79	455	15	2075	1057	0
4	80	250	214	3045	-1057	0
4	81	255	110	0	1057	0
4	82	321	450	0	0	0
4	83	55	380	1085	1057	0
4	84	455	318	201	1057	0
4	85	455	55	0	3014	0
4	86	437	55	3017	3014	0
4	87	55	96	0087	1057	0
4	88	255	228	0	1057	0
4	89	250	197	0	-1057	0
4	90	455	128	2093	1057	0
4	91	455	72	0081	1057	0
4	92	326	250	3063	0	0
4	93	55	468	2016	1057	0
4	94	267	455	4056	3014	0
4	95	307	255	204	3014	0
4	96	461	250	0094	0	0
4	97	250	189	2014	-1057	0
4	98	307	55	1054	3014	0
4	99	255	213	0	1057	0
5	0	50	210	1066	-1057	0
5	1	455	164	4076	1057	0
5	2	474	250	0	0	0
5	3	250	418	2003	-1057	0
5	4	211	255	3087	3014	0
5	5	55	243	7049	1057	0
5	6	250	8	1053	-1057	0
5	7	455	455	0048	3014	0
5	8	110	455	1074	3014	0
5	9	50	6	1027	-1057	0
5	10	490	250	0	0	0
5	11	369	250	0	0	0
5	12	16	450	0026	0	0
5	13	55	315	4024	1057	0
5	14	15	255	2073	3014	0
5	15	450	395	1005	-1057	0
5	16	50	109	0014	-1057	0
5	17	255	329	0	1057	0
5	18	455	429	1021	1057	0
5	19	455	291	3007	1057	0
5	20	70	255	1037	3014	0
5	21	458	250	0046	0	0
5	22	211	450	1046	0	0
5	23	465	250	2043	0	0
5	24	25	50	0023	0	0
5	25	426	450	1013	0	0
5	26	255	359	0	1057	0
5	27	455	255	0	3014	0
5	28	455	154	0038	1057	0
5	29	246	55	3078	3014	0
5	30	112	50	1015	0	0
5	31	450	381	1078	-1057	0
5	32	196	455	106	3014	0
5	33	465	55	0057	3014	0
5	34	250	191	0	-1057	0
5	35	270	50	0	0	0
5	36	0	455	1021	3014	0
5	37	41	50	0	0	0
5	38	475	455	2079	3014	0
5	39	372	250	2014	0	0
5	40	450	129	1079	-1057	0
5	41	455	222	6052	1057	0
5	42	450	118	3057	-1057	0
5	43	57	455	2076	3014	0
5	44	479	55	2088	3014	0
5	45	75	455	3078	3014	0
5	46	50	223	4061	-1057	0
5	47	450	263	3083	-1057	0
5	48	55	55	0	3014	0
5	49	10	250	201	0	0
5	50	50	316	2056	-1057	0
5	51	255	336	0	1057	0
5	52	250	119	1078	-1057	0
5	53	50	471	4013	-1057	0
5	54	286	255	3034	3014	0
5	55	250	363	202	-1057	0
5	56	332	255	4048	3014	0
5	57	302	55	3033	3014	0
5	58	250	69	0	-1057	0
5	59	250	178	3039	-1057	0
5	60	50	128	0074	-1057	0
5	61	55	450	1021	1057	0
5	62	455	474	2021	1057	0
5	63	455	148	001	1057	0
5	64	229	455	3059	3014	0
5	65	250	6	1055	-1057	0
5	66	255	47	4068	1057	0
5	67	50	250	0	0	0
5	68	464	55	0	3014	0
5	69	250	171	2087	-1057	0
5	70	55	365	2097	1057	0
5	71	255	163	5021	1057	0
5	72	250	488	3006	-1057	0
5	73	460	250	0	0	0
5	74	456	55	002	3014	0
5	75	373	55	007	3014	0
5	76	124	55	5019	3014	0
5	77	55	6	0042	1057	0
5	78	417	250	1	0	0
5	79	455	17	1052	1057	0
5	80	250	210	4064	-1057	0
5	81	255	111	1021	1057	0
5	82	322	450	0049	0	0
5	83	55	384	3054	1057	0
5	84	455	320	1055	1057	0
5	85	455	55	0	3014	0
5	86	435	55	2045	3014	0
5	87	55	98	2016	1057	0
5	88	255	230	1095	1057	0
5	89	250	196	1035	-1057	0
5	90	455	132	309	1057	0
5	91	455	73	1002	1057	0
5	92	330	250	3072	0	0
5	93	55	471	3086	1057	0
5	94	261	455	6015	3014	0
5	95	303	255	3082	3014	0
5	96	461	250	0	0	0
5	97	250	186	202	-1057	0
5	98	304	55	2095	3014	0
5	99	255	214	0091	1057	0
6	0	50	208	2063	-1057	0
6	1	455	170	508	1057	0
6	2	475	250	0056	0	0
6	3	250	416	2035	-1057	0
6	4	206	255	404	3014	0
6	5	55	250	9007	1057	0
6	6	250	8	0	-1057	0
6	7	455	455	1071	3014	0
6	8	108	455	1093	3014	0
6	9	50	4	1094	-1057	0
6	10	490	250	0023	0	0
6	11	369	250	0	0	0
6	12	17	450	1011	0	0
6	13	55	320	4087	1057	0
6	14	11	255	4019	3014	0
6	15	450	394	103	-1057	0
6	16	50	109	0	-1057	0
6	17	255	330	0086	1057	0
6	18	455	430	1051	1057	0
6	19	455	293	1072	1057	0
6	20	68	255	2013	3014	0
6	21	459	250	1002	0	0
6	22	214	450	2063	0	0
6	23	469	250	3099	0	0
6	24	25	50	0005	0	0
6	25	426	450	0018	0	0
6	26	255	360	006	1057	0
6	27	455	255	0	3014	0
6	28	455	155	1001	1057	0
6	29	240	55	5067	3014	0
6	30	114	50	2002	0	0
6	31	450	378	3072	-1057	0
6	32	194	455	1091	3014	0
6	33	465	55	0	3014	0
6	34	250	191	0	-1057	0
6	35	270	50	0	0	0
6	36	0	455	0	3014	0
6	37	41	50	0	0	0
6	38	470	455	406	3014	0
6	39	373	250	0088	0	0
6	40	450	126	3014	-1057	0
6	41	455	229	7042	1057	0
6	42	450	114	4021	-1057	0
6	43	55	455	1062	3014	0
6	44	474	55	4065	3014	0
6	45	70	455	5019	3014	0
6	46	50	220	303	-1057	0
6	47	450	259	4011	-1057	0
6	48	55	55	0	3014	0
6	49	13	250	3027	0	0
6	50	50	312	4046	-1057	0
6	51	255	336	0065	1057	0
6	52	250	118	1016	-1057	0
6	53	50	466	503	-1057	0
6	54	284	255	2035	3014	0
6	55	250	361	107	-1057	0
6	56	328	255	4075	3014	0
6	57	298	55	4003	3014	0
6	58	250	69	0002	-1057	0
6	59	250	174	3033	-1057	0
6	60	50	127	0067	-1057	0
6	61	55	450	0	1057	0
6	62	455	478	3068	1057	0
6	63	455	149	1044	1057	0
6	64	225	455	3066	3014	0
6	65	250	5	1017	-1057	0
6	66	255	50	6033	1057	0
6	67	50	250	1059	-1057	0
6	68	464	55	0	3014	0
6	69	250	168	3044	-1057	0
6	70	55	369	3063	1057	0
6	71	255	170	6057	1057	0
6	72	250	484	4032	-1057	0
6	73	461	250	1002	0	0
6	74	456	55	0	3014	0
6	75	371	55	2048	3014	0
6	76	120	55	3041	3014	0
6	77	55	6	0	1057	0
6	78	418	250	1061	0	0
6	79	455	19	2021	1057	0
6	80	250	204	5006	-1057	0
6	81	255	114	2079	1057	0
6	82	323	450	1029	0	0
6	83	55	389	5007	1057	0
6	84	455	322	2039	1057	0
6	85	455	55	0	3014	0
6	86	431	55	4026	3014	0
6	87	55	98	0056	1057	0
6	88	255	232	1089	1057	0
6	89	250	196	0	-1057	0
6	90	455	135	2055	1057	0
6	91	455	75	1051	1057	0
6	92	332	250	1089	0	0
6	93	55	475	3097	1057	0
6	94	255	455	6026	3014	0
6	95	300	255	3054	3014	0
6	96	463	250	1073	0	0
6	97	250	182	4005	-1057	0
6	98	300	55	3042	3014	0
6	99	255	216	203	1057	0
7	0	50	204	3027	-1057	0
7	1	455	176	6005	1057	0
7	2	477	250	1083	0	0
7	3	250	412	3062	-1057	0
7	4	203	255	307	3014	0
7	5	55	250	0	1057	0
7	6	250	7	0094	-1057	0
7	7	455	455	0	3014	0
7	8	107	455	1055	3014	0
7	9	50	0	3064	-1057	0
7	10	491	250	0056	0	0
7	11	369	250	0002	0	0
7	12	17	450	0	0	0
7	13	55	326	5034	1057	0
7	14	7	255	4046	3014	0
7	15	450	392	1049	-1057	0
7	16	50	107	1076	-1057	0
7	17	255	330	0	1057	0
7	18	455	432	1006	1057	0
7	19	455	297	3069	1057	0
7	20	65	255	2077	3014	0
7	21	462	250	2038	0	0
7	22	218	450	4011	0	0
7	23	471	250	1083	0	0
7	24	26	50	1077	0	0
7	25	426	450	0061	0	0
7	26	255	361	1078	1057	0
7	27	455	255	0	3014	0
7	28	455	156	0095	1057	0
7	29	236	55	4002	3014	0
7	30	117	50	3003	0	0
7	31	450	372	5056	-1057	0
7	32	194	455	0014	3014	0
7	33	465	55	0	3014	0
7	34	250	191	0036	-1057	0
7	35	271	50	0099	0	0
7	36	0	455	0	3014	0
7	37	43	50	1069	0	0
7	38	464	455	6016	3014	0
7	39	373	250	0	0	0
7	40	450	122	3033	-1057	0
7	41	455	238	8025	1057	0
7	42	450	110	3092	-1057	0
7	43	55	455	001	3014	0
7	44	474	55	0	3014	0
7	45	63	455	7009	3014	0
7	46	50	215	406	-1057	0
7	47	450	255	4077	-1057	0
7	48	55	55	0	3014	0
7	49	17	250	303	0	0
7	50	50	308	3027	-1057	0
7	51	255	338	106	1057	0
7	52	250	118	0035	-1057	0
7	53	50	461	5019	-1057	0
7	54	281	255	3021	3014	0
7	55	250	361	0013	-1057	0
7	56	322	255	5061	3014	0
7	57	294	55	3084	3014	0
7	58	250	68	0089	-1057	0
7	59	250	172	1084	-1057	0
7	60	50	125	1071	-1057	0
7	61	55	450	0	1057	0
7	62	455	483	4059	1057	0
7	63	455	151	2012	1057	0
7	64	220	455	405	3014	0
7	65	250	5	0	-1057	0
7	66	255	50	0	1057	0
7	67	50	250	0	-1057	0
7	68	463	55	0089	3014	0
7	69	250	166	1084	-1057	0
7	70	55	371	2002	1057	0
7	71	255	176	6013	1057	0
7	72	250	481	2051	-1057	0
7	73	463	250	2046	0	0
7	74	456	55	0	3014	0
7	75	370	55	0052	3014	0
7	76	119	55	1043	3014	0
7	77	55	7	0093	1057	0
7	78	421	250	2035	0	0
7	79	455	23	4011	1057	0
7	80	250	203	1089	-1057	0
7	81	255	117	2061	1057	0
7	82	324	450	0084	0	0
7	83	55	395	6029	1057	0
7	84	455	326	4005	1057	0
7	85	455	55	0	3014	0
7	86	425	55	5075	3014	0
7	87	55	100	1078	1057	0
7	88	255	236	3066	1057	0
7	89	250	194	1089	-1057	0
7	90	455	136	1066	1057	0
7	91	455	76	1028	1057	0
7	92	335	250	3035	0	0
7	93	55	480	4031	1057	0
7	94	250	447	7035	-1057	0
7	95	297	255	2092	3014	0
7	96	466	250	3017	0	0
7	97	250	180	1084	-1057	0
7	98	299	55	1063	3014	0
7	99	255	219	2097	1057	0
8	0	50	201	3083	-1057	0
8	1	455	182	5066	1057	0
8	2	477	250	0028	0	0
8	3	250	408	3088	-1057	0
8	4	201	255	1085	3014	0
8	5	55	250	0	1057	0
8	6	250	7	0	-1057	0
8	7	455	455	0	3014	0
8	8	107	455	0011	3014	0
8	9	50	0	109	-1057	0
8	10	492	250	0096	0	0
8	11	369	250	0	0	0
8	12	18	450	1012	0	0
8	13	55	332	6071	1057	0
8	14	1	255	5065	3014	0
8	15	450	392	0	-1057	0
8	16	50	105	1083	-1057	0
8	17	255	330	0	1057	0
8	18	455	433	1051	1057	0
8	19	455	301	4077	1057	0
8	20	63	255	105	3014	0
8	21	464	250	2058	0	0
8	22	223	450	5032	0	0
8	23	473	250	2058	0	0
8	24	29	50	2022	0	0
8	25	428	450	1083	0	0
8	26	255	364	2069	1057	0
8	27	455	255	0	3014	0
8	28	455	159	2073	1057	0
8	29	234	55	205	3014	0
8	30	121	50	3091	0	0
8	31	450	366	5063	-1057	0
8	32	193	455	1	3014	0
8	33	465	55	0023	3014	0
8	34	250	191	0	-1057	0
8	35	273	50	2002	0	0
8	36	0	455	0	3014	0
8	37	46	50	3019	0	0
8	38	464	455	0	3014	0
8	39	374	250	0037	0	0
8	40	450	119	3035	-1057	0
8	41	455	248	10	1057	0
8	42	450	105	5002	-1057	0
8	43	55	455	1064	3014	0
8	44	474	55	0	3014	0
8	45	61	455	1064	3014	0
8	46	50	210	4087	-1057	0
8	47	450	255	0	-1057	0
8	48	55	55	0	3014	0
8	49	20	250	3076	0	0
8	50	50	305	3077	-1057	0
8	51	255	341	3001	1057	0
8	52	250	117	0066	-1057	0
8	53	50	455	5023	-1057	0
8	54	277	255	3091	3014	0
8	55	250	361	0	-1057	0
8	56	315	255	7013	3014	0
8	57	292	55	2074	3014	0
8	58	250	68	0039	-1057	0
8	59	250	171	1004	-1057	0
8	60	50	124	1003	-1057	0
8	61	55	450	0	1057	0
8	62	455	485	2071	1057	0
8	63	455	153	2005	1057	0
8	64	217	455	2098	3014	0
8	65	250	5	0	-1057	0
8	66	255	55	0	3014	0
8	67	50	250	0	-1057	0
8	68	461	55	1076	3014	0
8	69	250	164	2066	-1057	0
8	70	55	372	0085	1057	0
8	71	255	183	6078	1057	0
8	72	250	480	008	-1057	0
8	73	466	250	2058	0	0
8	74	456	55	0	3014	0
8	75	370	55	0051	3014	0
8	76	116	55	2047	3014	0
8	77	55	9	1054	1057	0
8	78	422	250	1019	0	0
8	79	455	28	5031	1057	0
8	80	250	199	3022	-1057	0
8	81	255	120	3012	1057	0
8	82	324	450	0	0	0
8	83	55	401	6035	1057	0
8	84	455	331	4056	1057	0
8	85	455	55	0	3014	0
8	86	418	55	6045	3014	0
8	87	55	102	1073	1057	0
8	88	255	240	3092	1057	0
8	89	250	193	1014	-1057	0
8	90	455	139	2028	1057	0
8	91	455	76	0	1057	0
8	92	339	250	309	0	0
8	93	55	485	5065	1057	0
8	94	250	438	9019	-1057	0
8	95	293	255	4047	3014	0
8	96	468	250	2058	0	0
8	97	250	178	2009	-1057	0
8	98	298	55	0089	3014	0
8	99	255	223	4046	1057	0
9	0	50	196	4069	-1057	0
9	1	455	185	307	1057	0
9	2	477	250	0	0	0
9	3	250	406	2028	-1057	0
9	4	198	255	3003	3014	0
9	5	55	250	0	1057	0
9	6	250	5	1046	-1057	0
9	7	455	455	0	3014	0
9	8	107	455	0	3014	0
9	9	50	0	0	-1057	0
9	10	494	250	2061	0	0
9	11	369	250	0003	0	0
9	12	20	450	1097	0	0
9	13	55	340	7095	1057	0
9	14	0	255	6065	3014	0
9	15	450	392	0	-1057	0
9	16	50	102	3008	-1057	0
9	17	255	330	0	1057	0
9	18	455	436	3029	1057	0
9	19	455	308	6015	1057	0
9	20	63	255	0	3014	0
9	21	465	250	0082	0	0
9	22	230	450	6088	0	0
9	23	475	250	104	0	0
9	24	29	50	0023	0	0
9	25	432	450	3033	0	0
9	26	255	369	4056	1057	0
9	27	455	255	0	3014	0
9	28	455	163	4059	1057	0
9	29	230	55	301	3014	0
9	30	125	50	3058	0	0
9	31	450	361	5014	-1057	0
9	32	193	455	0	3014	0
9	33	464	55	1041	3014	0
9	34	250	189	109	-1057	0
9	35	276	50	3044	0	0
9	36	0	455	0	3014	0
9	37	50	50	3075	0	0
9	38	464	455	0006	3014	0
9	39	374	250	0	0	0
9	40	450	116	3007	-1057	0
9	41	455	250	10	1057	0
9	42	450	99	5069	-1057	0
9	43	55	455	0	3014	0
9	44	473	55	0073	3014	0
9	45	59	455	2065	3014	0
9	46	50	205	4083	-1057	0
9	47	450	255	0	-1057	0
9	48	55	55	0019	3014	0
9	49	25	250	4037	0	0
