maxsimulationtime=1000	models=Manhattan	locationinitializer=Null	maps=Manhattan	vlines=50,250,450,	dir12lanespace=5	width=500	hlines=50,250,450,	height=500	rangealgorithms=NullPowerAlgorithm	maxacceleration=2	maxspeed=10	fixedacceleration=false	minspeed=5	maxpausetime=10	positiveaccratio=2.0	safedistanceratio=2.0	nodenumber=10	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	fileaddress=output	isinput=false	multiple=false	filenamegenerator=simple	seed=outputtrace	numberiterate=true	tracewriter=text
Time	Node	PositionX	PositionY	Speed	Direction Angle	Range
63	0	421	455	5001	3014	0
63	1	450	172	2058	-1057	0
63	2	450	196	10	-1057	0
63	3	50	45	9074	-1057	0
63	4	50	108	5028	-1057	0
63	5	406	455	9021	3014	0
63	6	455	113	10	1057	0
63	7	415	50	8098	0	0
63	8	385	250	10	0	0
63	9	50	267	7038	-1057	0
64	0	415	455	5047	3014	0
64	1	450	169	3049	-1057	0
64	2	450	186	9047	-1057	0
64	3	50	36	9011	-1057	0
64	4	50	102	6074	-1057	0
64	5	397	455	8035	3014	0
64	6	455	122	8095	1057	0
64	7	424	50	8068	0	0
64	8	395	250	9072	0	0
64	9	50	258	9006	-1057	0
65	0	410	455	4067	3014	0
65	1	450	165	4036	-1057	0
65	2	450	176	10	-1057	0
65	3	50	26	9051	-1057	0
65	4	50	96	5043	-1057	0
65	5	389	455	8042	3014	0
65	6	455	132	10	1057	0
65	7	434	50	10	0	0
65	8	403	250	8018	0	0
65	9	50	255	9045	-1057	0
66	0	407	455	3056	3014	0
66	1	450	159	5067	-1057	0
66	2	450	171	5067	-1057	0
66	3	50	18	7073	-1057	0
66	4	50	91	5036	-1057	0
66	5	381	455	7038	3014	0
66	6	455	142	10	1057	0
66	7	444	50	10	0	0
66	8	413	250	10	0	0
66	9	40	255	9007	3014	0
67	0	402	455	5037	3014	0
67	1	450	154	4061	-1057	0
67	2	450	165	5097	-1057	0
67	3	50	9	9072	-1057	0
67	4	50	87	4008	-1057	0
67	5	376	455	505	3014	0
67	6	455	152	10	1057	0
67	7	450	50	10	0	0
67	8	423	250	10	0	0
67	9	33	255	7071	3014	0
68	0	396	455	509	3014	0
68	1	450	148	508	-1057	0
68	2	450	159	5024	-1057	0
68	3	50	0	802	-1057	0
68	4	50	82	4076	-1057	0
68	5	370	455	5097	3014	0
68	6	455	162	10	1057	0
68	7	455	50	10	1057	0
68	8	433	250	10	0	0
68	9	26	255	7003	3014	0
69	0	390	455	509	3014	0
69	1	450	143	5081	-1057	0
69	2	450	152	6091	-1057	0
69	3	50	0	9075	-1057	0
69	4	50	78	403	-1057	0
69	5	362	455	7095	3014	0
69	6	455	172	10	1057	0
69	7	455	60	10	1057	0
69	8	442	250	9031	0	0
69	9	17	255	809	3014	0
70	0	383	455	6028	3014	0
70	1	450	136	7014	-1057	0
70	2	450	144	8039	-1057	0
70	3	55	10	10	1057	0
70	4	50	74	3017	-1057	0
70	5	353	455	8074	3014	0
70	6	455	181	9029	1057	0
70	7	455	68	8016	1057	0
70	8	450	250	10	0	0
70	9	7	255	10	3014	0
71	0	379	455	4052	3014	0
71	1	450	127	803	-1057	0
71	2	450	136	803	-1057	0
71	3	55	20	10	1057	0
71	4	50	70	4015	-1057	0
71	5	344	455	9065	3014	0
71	6	455	191	905	1057	0
71	7	455	77	8091	1057	0
71	8	455	250	10	1057	0
71	9	0	255	9033	3014	0
72	0	373	455	5075	3014	0
72	1	450	119	8068	-1057	0
72	2	450	127	8068	-1057	0
72	3	55	30	10	1057	0
72	4	50	67	2094	-1057	0
72	5	334	455	10	3014	0
72	6	455	201	10	1057	0
72	7	455	87	10	1057	0
72	8	455	259	9002	1057	0
72	9	0	250	10	0	0
73	0	369	455	4036	3014	0
73	1	450	109	9008	-1057	0
73	2	450	118	9008	-1057	0
73	3	55	40	10	1057	0
73	4	50	62	4092	-1057	0
73	5	324	455	10	3014	0
73	6	455	209	8008	1057	0
73	7	455	97	10	1057	0
73	8	455	267	8014	1057	0
73	9	8	250	8021	0	0
74	0	363	455	6023	3014	0
74	1	450	101	8089	-1057	0
74	2	450	109	8089	-1057	0
74	3	55	49	9073	1057	0
74	4	50	56	6085	-1057	0
74	5	315	455	8013	3014	0
74	6	455	218	9053	1057	0
74	7	455	105	8072	1057	0
74	8	455	275	8071	1057	0
74	9	18	250	9094	0	0
75	0	356	455	6074	3014	0
75	1	450	92	8076	-1057	0
75	2	450	100	8076	-1057	0
75	3	55	50	8094	1057	0
75	4	50	55	802	-1057	0
75	5	306	455	9033	3014	0
75	6	455	228	10	1057	0
75	7	455	114	8087	1057	0
75	8	455	284	8061	1057	0
75	9	28	250	909	0	0
76	0	351	455	409	3014	0
76	1	450	82	10	-1057	0
76	2	450	90	9093	-1057	0
76	3	55	50	10	1057	0
76	4	41	55	8082	3014	0
76	5	296	455	10	3014	0
76	6	455	237	8033	1057	0
76	7	455	124	9045	1057	0
76	8	455	294	10	1057	0
76	9	36	250	8072	0	0
77	0	345	455	5075	3014	0
77	1	450	73	9028	-1057	0
77	2	450	81	9028	-1057	0
77	3	55	59	9065	1057	0
77	4	31	55	10	3014	0
77	5	286	455	10	3014	0
77	6	455	246	9016	1057	0
77	7	455	134	10	1057	0
77	8	455	304	10	1057	0
77	9	46	250	9062	0	0
78	0	341	455	4072	3014	0
78	1	450	63	10	-1057	0
78	2	450	74	7029	-1057	0
78	3	55	69	10	1057	0
78	4	22	55	8088	3014	0
78	5	276	455	9094	3014	0
78	6	455	250	802	1057	0
78	7	455	142	8017	1057	0
78	8	455	314	10	1057	0
78	9	50	250	10	0	0
79	0	337	455	3042	3014	0
79	1	450	55	10	-1057	0
79	2	450	67	6034	-1057	0
79	3	55	79	10	1057	0
79	4	12	55	10	3014	0
79	5	266	455	10	3014	0
79	6	461	250	6073	0	0
79	7	455	150	8018	1057	0
79	8	455	324	10	1057	0
79	9	55	250	10	1057	0
80	0	335	455	201	3014	0
80	1	450	50	10	0	0
80	2	450	60	7002	-1057	0
80	3	55	89	10	1057	0
80	4	2	55	10	3014	0
80	5	257	455	9016	3014	0
80	6	467	250	509	0	0
80	7	455	158	804	1057	0
80	8	455	334	10	1057	0
80	9	55	258	8007	1057	0
81	0	334	455	0053	3014	0
81	1	460	50	10	0	0
81	2	450	55	7037	-1057	0
81	3	55	99	10	1057	0
81	4	0	55	10	3014	0
81	5	255	455	9025	3014	0
81	6	475	250	7063	0	0
81	7	455	168	905	1057	0
81	8	455	343	9028	1057	0
81	9	55	267	9081	1057	0
82	0	334	455	0023	3014	0
82	1	468	50	8093	0	0
82	2	443	55	6075	3014	0
82	3	55	109	10	1057	0
82	4	0	50	10	0	0
82	5	245	455	9042	3014	0
82	6	484	250	8096	0	0
82	7	455	178	10	1057	0
82	8	455	353	10	1057	0
82	9	55	277	10	1057	0
83	0	334	455	0	3014	0
83	1	478	50	10	0	0
83	2	435	55	7041	3014	0
83	3	55	119	10	1057	0
83	4	9	50	9049	0	0
83	5	235	455	9076	3014	0
83	6	492	250	8034	0	0
83	7	455	187	9001	1057	0
83	8	455	362	9	1057	0
83	9	55	287	10	1057	0
84	0	334	455	0	3014	0
84	1	488	50	10	0	0
84	2	428	55	7033	3014	0
84	3	55	127	8016	1057	0
84	4	19	50	10	0	0
84	5	225	455	10	3014	0
84	6	500	250	8083	0	0
84	7	455	195	8034	1057	0
84	8	455	372	9076	1057	0
84	9	55	297	10	1057	0
85	0	334	455	0013	3014	0
85	1	498	50	10	0	0
85	2	420	55	7082	3014	0
